,Author,File_ID,File_Name,Mean Sentiment,Year,
1068,Scalia,182,Regions Hosp v Shalala.txt,0.463432836,1997,
1121,Scalia,235,Washington State Grange v Washington State Republican Party.txt,0.464968153,2007,
979,Scalia,93,Hoffmann-La Roche Inc v Sperling.txt,0.46504065,1989,
1019,Scalia,133,Massachusetts v EPA.txt,0.465757576,2006,
925,Scalia,39,Caperton v AT Massey Coal Co Inc.txt,0.483333333,2009,
1039,Scalia,153,National Cable And Telecommunications Ass'n v Brand X Internet Services.txt,0.486255924,2005,
1111,Scalia,225,US v Mead Corp.txt,0.498322148,2000,
906,Scalia,20,Austin v Michigan Chamber of Commerce.txt,0.520913462,1989,
1043,Scalia,157,New Jersey v Delaware.txt,0.564590164,2007,
890,Scalia,4,Adoptive Couple v Baby Girl.txt,0.586666667,2013,
1051,Scalia,165,Obergefell v Hodges.txt,0.6168,2015,
985,Scalia,99,Houston v Lack.txt,0.620744681,1988,
1061,Scalia,175,PGA Tour Inc v Martin.txt,0.649189189,2001,
1055,Scalia,169,Ornelas v US.txt,0.650704225,1996,
1103,Scalia,217,Troxel v Granville.txt,0.685,2000,
1096,Scalia,210,Tashjian v Republican Party of Connecticut.txt,0.9,1987,
1044,Scalia,158,New Jersey v New York.txt,0.912195122,1998,
1107,Scalia,221,US v Craft.txt,1.03,2002,
955,Scalia,69,Equality Found. v.City of Cincinnati.txt,1.041666667,1995,
1187,Souter,51,Kansas v. Marsh.txt,-0.39138756,2006,
1219,Souter,83,Stringer v. Black.txt,-0.37716895,1992,
1147,Souter,11,Board of the County Commissioners of Bryan County v. Brown.txt,-0.333626761,1997,
1189,Souter,53,Lockyer v. Andrade.txt,-0.314090909,2003,
1143,Souter,7,Ashcroft v. Iqbal.txt,-0.308608059,2009,
1182,Souter,46,Heller v. Doe.txt,-0.209157509,1993,
1180,Souter,44,Grubbs v Delo.txt,-0.2,1992,
1230,Souter,94,U.S. v. Rodriquez.txt,-0.1992,2008,
1194,Souter,58,Mickens v. Taylor.txt,-0.184278351,2002,
1233,Souter,97,Waddington v. Sarausad.txt,-0.124378109,2009,
1216,Souter,80,Shinseki v. Sanders.txt,-0.1,2009,
1229,Souter,93,U.S. v. Patane.txt,-0.098837209,2004,
1204,Souter,68,Pennsylvania Board of Probation and Parole v. Scott.txt,-0.085333333,1998,
1231,Souter,95,U.S. v. Williams.txt,-0.083852691,2008,
1207,Souter,71,Puckett v. U.S..txt,-0.076865672,2009,
1146,Souter,10,BFP V. Resolution Trust Corproation.txt,-0.057461024,1994,
1193,Souter,57,Medellin v. Texas.txt,-0.05,2008,
1178,Souter,42,Graham v. Collins.txt,-0.044318182,1993,
1165,Souter,29,Daniels v. U.S..txt,-0.040756303,2001,
1152,Souter,16,Brown v. Payton.txt,-0.035496183,2005,
1225,Souter,89,U.S. v. Lara.txt,-0.031355932,2004,
1184,Souter,48,Illinois v. Caballes.txt,-0.019892473,2005,
1163,Souter,27,Custis v. U.S..txt,-0.01612426,1994,
1150,Souter,14,Bray v. Alexandria Women's Health Clinic.txt,-0.005713094,1993,
1188,Souter,52,Lackawanna County D.A. v. Coss.txt,-0.002941176,2001,
1214,Souter,78,Shaw v. Hunt.txt,0,1996,
1209,Souter,73,Reno v. American-Arab Anti-Discrimination Committee.txt,0.016129032,1999,
1156,Souter,20,"C & A Carbone, Inc. v. Town of Clarkstown.txt",0.016200466,1994,
1197,Souter,61,Montana v. Egelhoff.txt,0.027272727,1996,
1218,Souter,82,St. Mary's Honor Center v. Hicks.txt,0.030188679,1993,
1148,Souter,12,Bowles v. Russell.txt,0.041318328,2007,
1190,Souter,54,Martinez v. Lamagno.txt,0.044467213,1995,
1235,Souter,99,Ysursa v. Pocatello Education Association.txt,0.04516129,2009,
1224,Souter,88,U.S. v. Fior D'Italia.txt,0.046171171,2002,
1160,Souter,24,City of Los Angeles v. Alameda Books.txt,0.048893805,2002,
1162,Souter,26,Crawford v. Marion County Election Board.txt,0.062625538,2008,
1200,Souter,64,Office of Worker's compensation programs v. Greenwich Collieries.txt,0.063770053,1994,
1191,Souter,55,Mayle v. Felix.txt,0.077946768,2005,
1145,Souter,9,Beard v. Banks.txt,0.089506173,2006,
1228,Souter,92,U.S. v. Morrison.txt,0.09410802,2000,
1157,Souter,21,Calderon v. Thompson.txt,0.099193548,1998,
1170,Souter,34,Gade v. National Solid Wastes Management Association.txt,0.108695652,1992,
1181,Souter,45,Hein v. Freedom From Religion Foundation.txt,0.111538462,2007,
1185,Souter,49,Jama v. ICE.txt,0.11511335,2005,
1171,Souter,35,Garcetti v. Ceballos.txt,0.117460317,2006,
1151,Souter,15,Brecht v. Abrahamson.txt,0.13,1993,
1172,Souter,36,Garner v. Jones.txt,0.130107527,2000,
1186,Souter,50,Johanns v. Livestock Marketing Association.txt,0.132945736,2005,
1158,Souter,22,Circuit City Stores v. Saint Clair Adams.txt,0.140344828,2001,
1215,Souter,79,Shaw v. Reno.txt,0.14382716,1993,
1141,Souter,5,Andersen v. Carlisle.txt,0.147058824,2009,
1208,Souter,72,Randall v. Sorrell.txt,0.15,2006,
1137,Souter,1,14 Penn Plaza v. Pyett.txt,0.1555,2009,
1213,Souter,77,Seminole Tribe of Florida v. Florida.txt,0.157442455,1996,
1232,Souter,96,Vieth v. Jubelirer.txt,0.164308176,2004,
1202,Souter,66,Orden v. Perry.txt,0.17147651,2005,
1211,Souter,75,Rita v. U.S..txt,0.174193548,2007,
1177,Souter,41,Grable & Sons Metal Products v. Darue Engineering & Manufacturing.txt,0.181886792,2005,
1173,Souter,37,Georgia v. Ashcroft.txt,0.184504792,2003,
1183,Souter,47,Idaho v. Coeur d'Alene Tribe of Idaho.txt,0.193127148,1997,
1203,Souter,67,Ortiz v. Fibreboard Corporation.txt,0.193530834,1999,
1154,Souter,18,Bush v. Gore.txt,0.194607843,2000,
1201,Souter,65,Ohler v. U.S..txt,0.200632911,2000,
1227,Souter,91,U.S. v. Mezzanatto.txt,0.204113924,1995,
1138,Souter,2,Adarand Constructors v. Pena.txt,0.208333333,1995,
1226,Souter,90,U.S. v. Lopez.txt,0.212586207,1995,
1168,Souter,32,FEC v. Wisonsin Right To Life Inc..txt,0.216174662,2007,
1198,Souter,62,National Endowment for the Arts v. Finley.txt,0.220035149,1998,
1153,Souter,17,Burns v. U.S..txt,0.223259494,2001,
1221,Souter,85,U.S. Airways v. Barnett.txt,0.223780488,2002,
1223,Souter,87,U.S. v. Drayton.txt,0.236134454,2002,
1167,Souter,31,Engine Manufacturers Association v. South Coast Air Quality Management District.txt,0.23828125,2004,
1155,Souter,19,Bush v. Vera.txt,0.240489642,1996,
1220,Souter,84,Timmons v. Twin Cities Area New Party.txt,0.247826087,1997,
1222,Souter,86,U.S. v. American Library Association.txt,0.252830189,2003,
1206,Souter,70,Printz v. United States.txt,0.255855856,1997,
1217,Souter,81,Smith v. Robbins.txt,0.261070111,2000,
1195,Souter,59,Missouri v. Jenkins.txt,0.267536232,1995,
1199,Souter,63,Newark Morning Ledger Co. v. U.S..txt,0.273854962,1993,
1144,Souter,8,Bartlett v. Strickland.txt,0.285272277,2009,
1161,Souter,25,Cohen v. Cowles Media Co..txt,0.292682927,1991,
1166,Souter,30,Dolan v. City of Tigard.txt,0.2953125,1994,
1140,Souter,4,Alden v. Maine.txt,0.307285714,1999,
1176,Souter,40,Good Samaritan Hospital v. Shalala.txt,0.314102564,1993,
1205,Souter,69,Phillips v. Washington Legal Foundation.txt,0.332312925,1998,
1142,Souter,6,Arlington Central School District Board of Education v. Murphy.txt,0.335714286,2006,
1174,Souter,38,Glickman v. Wileman Brothers & Elliott.txt,0.351320755,1997,
1212,Souter,76,Rosenberger v. Rector.txt,0.353201635,1995,
1210,Souter,74,Reves v. Ernst & Young.txt,0.354191617,1990,
1179,Souter,43,Gratz v. Bollinger.txt,0.37375,2003,
1169,Souter,33,Forest Grove School District Petitioner v. T.A..txt,0.37480916,2009,
1139,Souter,3,Agostini v. Felton.txt,0.395676692,1997,
1234,Souter,98,Woodford v. Garceau.txt,0.435483871,2003,
1175,Souter,39,Good News Club v. Milford Central School.txt,0.466666667,2001,
1196,Souter,60,Mitchell v. Helms.txt,0.467436744,2000,
1159,Souter,23,City of Boerne v. Flores.txt,0.490625,1997,
1236,Souter,100,Zelman v. Simmons-Harris.txt,0.531189711,2002,
1192,Souter,56,Medellin v. Dretke.txt,0.55,2005,
1149,Souter,13,Boy Scouts of America v. Dale.txt,0.56,2000,
1164,Souter,28,D.A. Office for the Third Judicial District v. Osborne.txt,0.680526316,2009,
1496,Stevens,260,Harich v Wainwright.txt,-1,1986,
1328,Stevens,92,Cabana v Bullock.txt,-0.80625,1986,
1887,Stevens,651,Wrenn v Benson.txt,-0.775,1989,
1782,Stevens,546,Stewart v Lagrand(2).txt,-0.773076923,1999,
1429,Stevens,193,Enomoto v Spain.txt,-0.675,1976,
1477,Stevens,241,Gomez v Fierro.txt,-0.671875,1996,
1315,Stevens,79,Brown v Sanders.txt,-0.654545455,2006,
1512,Stevens,276,Hopkins v Reeves.txt,-0.642222222,1998,
1895,Stevens,659,Zimmerman v Johnson.txt,-0.567857143,1980,
1592,Stevens,356,McCleskey v Kemp.txt,-0.53,1987,
1268,Stevens,32,Autry v Estelle.txt,-0.525714286,1983,
1293,Stevens,57,Bifulco v US.txt,-0.509375,1980,
1756,Stevens,520,Scott v. Harris.txt,-0.508461538,2007,
1659,Stevens,423,Ohio v Johnson.txt,-0.5,1984,
1432,Stevens,196,Estelle v Gamble.txt,-0.471875,1976,
1599,Stevens,363,McMillan v Pennsylvania.txt,-0.464102564,1986,
1516,Stevens,280,Ill. v Vitale.txt,-0.462765957,1980,
1404,Stevens,168,Department of Revenue v ACF Industries.txt,-0.457017544,1993,
1570,Stevens,334,Litton Financial Printing Division v National Labor Relations Board.txt,-0.451923077,1991,
1865,Stevens,629,Vitek v Jones.txt,-0.4325,1978,
1750,Stevens,514,Schiro v Farley.txt,-0.426209677,1994,
1478,Stevens,242,Gomez v US District Court.txt,-0.417897727,1992,
1482,Stevens,246,Graham v Collins.txt,-0.395959596,1993,
1679,Stevens,443,Payne v Tennessee.txt,-0.384716157,1991,
1783,Stevens,547,Stewart v Wainwright.txt,-0.377142857,1986,
1851,Stevens,615,US v Ward.txt,-0.371428571,1980,
1355,Stevens,119,Chase Manhattan Bank v Sailboat Apartment Corp..txt,-0.363636364,1976,
1466,Stevens,230,Garcia v US.txt,-0.361538462,1984,
1285,Stevens,49,Bell v Cone.txt,-0.359007833,2002,
1275,Stevens,39,Baldwin v Alabama.txt,-0.352994012,1985,
1829,Stevens,593,US v Gonzales.txt,-0.339473684,2006,
1354,Stevens,118,Chardon v Fernandez.txt,-0.334090909,1981,
1412,Stevens,176,Dobbert v Florida.txt,-0.33358209,1977,
1310,Stevens,74,Brosseau v Haugen.txt,-0.32483871,2004,
1699,Stevens,463,Pounders v Watson.txt,-0.307575758,1997,
1282,Stevens,46,Beck v Prupis.txt,-0.306069364,2000,
1392,Stevens,156,Dean v. U.S..txt,-0.300653595,2009,
1286,Stevens,50,Bell v US.txt,-0.3,1983,
1736,Stevens,500,Romero v Texas.txt,-0.3,2005,
1379,Stevens,143,Corbitt v New Jersey.txt,-0.29335443,1978,
1425,Stevens,189,El Al Israel Airlines v Tsui Yuan Tseng.txt,-0.287623762,1998,
1419,Stevens,183,Dretke v Haley.txt,-0.282638889,2004,
1626,Stevens,390,Montanye v Haymes.txt,-0.276666667,1976,
1441,Stevens,205,Fedorenko v US.txt,-0.272033898,1981,
1365,Stevens,129,Clark v Collins.txt,-0.265909091,1992,
1449,Stevens,213,Florida v Burr.txt,-0.239937107,1985,
1291,Stevens,55,Bergman v Burton.txt,-0.238541667,1982,
1806,Stevens,570,U.S. v. Marcus.txt,-0.238311688,2010,
1391,Stevens,155,Deal v US.txt,-0.236138614,1993,
1543,Stevens,307,Johnson v California(1).txt,-0.234586466,2005,
1856,Stevens,620,US v Young.txt,-0.233888889,1985,
1723,Stevens,487,Richardson v Marsh.txt,-0.232592593,1987,
1869,Stevens,633,Walton v Arizona.txt,-0.231712062,1990,
1356,Stevens,120,Chicago v Environmental Defense Fund.txt,-0.22972973,1993,
1664,Stevens,428,Oregon v Mathiason.txt,-0.229166667,1977,
1569,Stevens,333,Lewis v US.txt,-0.228846154,1996,
1587,Stevens,351,Marshall v Lonberger.txt,-0.223015873,1983,
1831,Stevens,595,US v James.txt,-0.222131148,1986,
1857,Stevens,621,Uttecht v. Brown.txt,-0.21826087,2007,
1600,Stevens,364,McNally v US.txt,-0.212362637,1987,
1724,Stevens,488,Richardson v US.txt,-0.210679612,1984,
1598,Stevens,362,McKune v Lile.txt,-0.209489051,2002,
1456,Stevens,220,Flynt v Ohio.txt,-0.208333333,1981,
1801,Stevens,565,Travelers Indemnity Company v. Bailey.txt,-0.193604651,2009,
1266,Stevens,30,Atlanta Richfield Company v USA Petroleum Company.txt,-0.189575972,1990,
1385,Stevens,149,CSX Transportation v. Hensley.txt,-0.18018018,2009,
1790,Stevens,554,Taylor v Freeland & Kronz.txt,-0.17885906,1991,
1832,Stevens,596,US v Kubrick.txt,-0.176724138,1979,
1596,Stevens,360,McElroy v US.txt,-0.174584718,1982,
1886,Stevens,650,Woodford v Ngo.txt,-0.1734714,2006,
1433,Stevens,197,Ewing v California.txt,-0.173300971,2003,
1817,Stevens,581,US v Armstrong.txt,-0.173051948,1996,
1465,Stevens,229,Garcetti v Ceballos.txt,-0.171212121,2006,
1830,Stevens,594,US v Hughes Properties Inc..txt,-0.163333333,1986,
1467,Stevens,231,Garrett v US.txt,-0.161,1985,
1508,Stevens,272,Hoffman v Connecticut Department of Income Maitenance.txt,-0.160714286,1989,
1634,Stevens,398,Murphy v UPS.txt,-0.157142857,1999,
1342,Stevens,106,California v Superior Court of California.txt,-0.15591716,1987,
1343,Stevens,107,California v West Virginia.txt,-0.155,1981,
1444,Stevens,208,Fertel-Rust v Milwaukee County Mental Health Center.txt,-0.155,1998,
1751,Stevens,515,School Bd. v Airline.txt,-0.155,1986,
1882,Stevens,646,Whitfield v Texas.txt,-0.155,1998,
1490,Stevens,254,Griffin v Wisconsin.txt,-0.15,1987,
1637,Stevens,401,Nat'l League of Cities v Usery.txt,-0.15,1976,
1663,Stevens,427,Oregon v Elstad.txt,-0.15,1985,
1673,Stevens,437,Parker v Randolph.txt,-0.144936709,1979,
1636,Stevens,400,Murray v US.txt,-0.14375,1988,
1503,Stevens,267,Hedgpeth v. Pulido.txt,-0.14197861,2008,
1876,Stevens,640,Weeks v Angelone.txt,-0.141818182,2000,
1273,Stevens,37,Baker v McCollan.txt,-0.13880597,1979,
1787,Stevens,551,Sumner v Mata.txt,-0.136842105,1982,
1732,Stevens,496,Roemer v Bd. of Public Works.txt,-0.133333333,1976,
1330,Stevens,94,Calderon v Coleman.txt,-0.131292517,1998,
1534,Stevens,298,Iron Arrow Honor Soc. v Heckler.txt,-0.130232558,1983,
1607,Stevens,371,Michigan Department of State Police v Sitz.txt,-0.129891304,1990,
1532,Stevens,296,INS v Elias-Zacarias.txt,-0.128346457,1992,
1241,Stevens,5,Alabama v Davis.txt,-0.126666667,1980,
1287,Stevens,51,Bell v Wolfish.txt,-0.125653207,1979,
1338,Stevens,102,California v Hodari D..txt,-0.118821839,1991,
1667,Stevens,431,Pa. v Mimms.txt,-0.117434211,1977,
1272,Stevens,36,Badaracco v Comm'r.txt,-0.11635514,1984,
1461,Stevens,225,Franklin v Lynaugh.txt,-0.113095238,1988,
1813,Stevens,577,US v Albertini.txt,-0.112603306,1985,
1776,Stevens,540,Spencer v Kemna.txt,-0.112396694,1998,
1836,Stevens,600,US v Montalvo-Murillo.txt,-0.111392405,1990,
1382,Stevens,146,County of Los Angeles v Kling.txt,-0.111061947,1985,
1400,Stevens,164,Demos v Storrie.txt,-0.108333333,1993,
1533,Stevens,297,Int'l Ass'n of Machinists & Aero. Workers v Wis. Employment Relations Comm'n.txt,-0.106034483,1976,
1711,Stevens,475,Ramdass v Angelone.txt,-0.10519802,2000,
1761,Stevens,525,Shannon v US.txt,-0.101960784,1994,
1690,Stevens,454,Philip Morris v. Williams.txt,-0.101293103,2007,
1646,Stevens,410,Newton v Rumery.txt,-0.098916409,1987,
1843,Stevens,607,US v Salerno (2).txt,-0.098076923,1987,
1853,Stevens,617,US v Wells.txt,-0.093071161,1997,
1383,Stevens,147,Cross v Pelican Bay State Prison.txt,-0.092857143,1999,
1502,Stevens,266,Head v Thornburg.txt,-0.092105263,1989,
1617,Stevens,381,Mireles v Waco.txt,-0.091666667,1991,
1246,Stevens,10,Allen v Illinois.txt,-0.089790576,1986,
1471,Stevens,235,General Elec. Co. v Gilbert.txt,-0.088888889,1976,
1826,Stevens,590,"US v Eight Thousand Eight Hundred & Fifty Dollas ($8,850) in United States Currency.txt",-0.0875,2005,
1344,Stevens,108,"Cargill, Inc. v Monfort of Colorado.txt",-0.086923077,1986,
1707,Stevens,471,R.I. v Innis.txt,-0.085207101,1980,
1269,Stevens,33,Ayers v. Belmontes.txt,-0.080119284,2006,
1347,Stevens,111,Caspari v Bohlen.txt,-0.076363636,1994,
1573,Stevens,337,Lopez v Davis.txt,-0.069318182,2001,
1896,Stevens,660,Zurcher v Stanford Daily.txt,-0.062719298,1978,
1398,Stevens,162,Delo v Lashley.txt,-0.059447005,1993,
1616,Stevens,380,Minnesota v Alexander.txt,-0.059090909,1977,
1505,Stevens,269,Hewitt v Helms.txt,-0.056675393,1983,
1348,Stevens,112,CBS v FCC.txt,-0.055882353,1981,
1689,Stevens,453,Phila. Newspapers v Hepps.txt,-0.054693878,1986,
1256,Stevens,20,Angelone v Bennett.txt,-0.053333333,1996,
1814,Stevens,578,US v Alvarez-Machain.txt,-0.052836879,1992,
1572,Stevens,336,Lockhart v Fretwell.txt,-0.051963746,1993,
1254,Stevens,18,Anderson v Harless.txt,-0.050480769,1982,
1557,Stevens,321,Lambrix v Singletary.txt,-0.048076923,1997,
1335,Stevens,99,California v Beheler.txt,-0.043548387,1983,
1710,Stevens,474,Ralston v Robinson.txt,-0.041810345,1981,
1676,Stevens,440,Patterson v McLean Credit Union (2).txt,-0.041666667,1988,
1758,Stevens,522,Segura v US.txt,-0.040148305,1984,
1257,Stevens,21,Antonelli v Caridine.txt,-0.04,1999,
1304,Stevens,68,Brancato v Gunn.txt,-0.04,1999,
1401,Stevens,165,Dempsey v Martin.txt,-0.04,1999,
1525,Stevens,289,In Re Bauer.txt,-0.04,1999,
1527,Stevens,291,In Re Kennedy.txt,-0.04,1999,
1545,Stevens,309,Judd v United States District Court.txt,-0.04,1999,
1575,Stevens,339,Lowe v Pogue.txt,-0.04,1999,
1705,Stevens,469,Prunty v Brooks.txt,-0.04,1999,
1728,Stevens,492,Rivera v Florida Department of Corrections.txt,-0.04,1999,
1862,Stevens,626,Vey v Clinton.txt,-0.04,1997,
1631,Stevens,395,Moran v Burbine.txt,-0.038734353,1986,
1579,Stevens,343,M. v Superior Court.txt,-0.038265306,1981,
1497,Stevens,261,Harmelin v Michigan.txt,-0.038095238,1991,
1319,Stevens,83,Buffalo Forge Co. v United Steelworkers of America.txt,-0.037758621,1976,
1258,Stevens,22,Ariz. v Mauro.txt,-0.037134503,1987,
1363,Stevens,127,City of Los Angeles v Heller.txt,-0.035632184,1986,
1779,Stevens,543,Staples v US.txt,-0.035294118,1994,
1657,Stevens,421,O'Dell v Netherland.txt,-0.034923664,1996,
1251,Stevens,15,American Telephone and Telegraph v Central Office Telephone.txt,-0.034722222,1998,
1766,Stevens,530,Smith v Murray.txt,-0.03429003,1986,
1271,Stevens,35,Bacchus Imps. v Dias.txt,-0.028729282,1984,
1528,Stevens,292,In Re Stanford.txt,-0.026689189,2002,
1804,Stevens,568,Tully v Mobil Oil Corp..txt,-0.026470588,1982,
1305,Stevens,69,Bray v Alexandria Women's Health Clinic.txt,-0.025907029,1993,
1504,Stevens,268,Hernandez v New York.txt,-0.025793651,1991,
1668,Stevens,432,Pa. v Ritchie.txt,-0.025213675,1987,
1799,Stevens,563,Town of Castle Rock v Gonzales.txt,-0.024187726,2005,
1280,Stevens,44,Beard v Banks(1).txt,-0.022727273,2004,
1852,Stevens,616,US v Watts.txt,-0.020145631,1997,
1427,Stevens,191,Emmett v. Johnson.txt,-0.019230769,2008,
1453,Stevens,217,Florida v White.txt,-0.01840796,1999,
1438,Stevens,202,FCC v. Fox Television Stations.txt,-0.017532468,2009,
1589,Stevens,353,Maryland v Wilson.txt,-0.012433862,1997,
1294,Stevens,58,Blue Shield of Va. v McCready.txt,-0.012244898,1982,
1665,Stevens,429,Owen v Owen.txt,-0.011153846,1991,
1759,Stevens,523,Seling v Young.txt,-0.010215054,2001,
1418,Stevens,182,Doyle v Ohio.txt,-0.005415162,1976,
1737,Stevens,501,Rosales-Lopez v US.txt,-0.003873239,1981,
1891,Stevens,655,Ysursa v. Pocatello Education Association.txt,-0.003759398,2009,
1791,Stevens,555,Taylor v Kentucky.txt,-0.001020408,1978,
1839,Stevens,603,US v Ojeda Rios.txt,0.001,1990,
1521,Stevens,285,Illinois v McArthur.txt,0.003205128,2001,
1854,Stevens,618,US v Williams.txt,0.003957784,2007,
1423,Stevens,187,EEOC v Commercial Office Products Co..txt,0.005,1988,
1802,Stevens,566,Trinova Corporation v Michigan Department of Treasury.txt,0.006603774,1991,
1633,Stevens,397,Morse v. Frederick.txt,0.008163265,2007,
1743,Stevens,507,Rush v Savchuk.txt,0.0125,1980,
1359,Stevens,123,"Citibank, N.A. v Wells Fargo Asia.txt",0.015,1990,
1389,Stevens,153,Davis v Michigan Department of Treasury.txt,0.016153846,1989,
1837,Stevens,601,US v Nordic Village.txt,0.016853933,1992,
1446,Stevens,210,First English Evangelical Lutheran Church v County of Los Angeles.txt,0.016873065,1987,
1484,Stevens,248,Gratz v Bollinger.txt,0.016956522,2003,
1687,Stevens,451,Permanent Mission of India v New York.txt,0.017460317,2007,
1472,Stevens,236,Gilmer v Interstate Johnson Lang Corporation.txt,0.022258065,1991,
1870,Stevens,634,Ward v Illinois.txt,0.022972973,1977,
1622,Stevens,386,Monge v California.txt,0.023563218,1998,
1353,Stevens,117,Chapman v US.txt,0.025128205,1991,
1610,Stevens,374,Michigan v Lucas.txt,0.025320513,1991,
1612,Stevens,376,Mickens v Taylor.txt,0.025468165,2002,
1591,Stevens,355,Mazurek v Armstrong.txt,0.0288,1997,
1775,Stevens,539,Southern Motor Carriers Rate Conference v US.txt,0.028923077,1985,
1788,Stevens,552,Sutton v United Air Lines.txt,0.031029412,1990,
1635,Stevens,399,Murray v Giarratano.txt,0.031858407,1989,
1443,Stevens,207,Fernandez-Vargas v Gonzales.txt,0.034,2006,
1863,Stevens,627,Vieth v Jubelirer.txt,0.034253247,2004,
1244,Stevens,8,Albright v Oliver.txt,0.035191083,1994,
1506,Stevens,270,Hiibel v Sixth Judicial District Court.txt,0.036,2004,
1677,Stevens,441,Patterson v Texas.txt,0.036363636,2004,
1495,Stevens,259,Harbor Tug & Barge Company v Papai.txt,0.036842105,1997,
1470,Stevens,234,Geier v American Honda Motor Co..txt,0.037891986,2000,
1265,Stevens,29,Atascadero State Hosp. v Scanlon.txt,0.038636364,1985,
1333,Stevens,97,California State Bd. of Equalization v Chemehuevi Indian Tribe.txt,0.038709677,1985,
1313,Stevens,77,Brown v Herald Co..txt,0.04,1983,
1697,Stevens,461,Pope v Illinois.txt,0.041391941,1987,
1742,Stevens,506,Rumsfeld v Padilla.txt,0.042532468,2004,
1746,Stevens,510,Samson v California.txt,0.042553191,2006,
1381,Stevens,145,Correctional Services v Malesko.txt,0.042639594,2001,
1735,Stevens,499,Rogers v US.txt,0.044,1988,
1624,Stevens,388,Montana v Hall.txt,0.044117647,1987,
1549,Stevens,313,Keene Corporation v US.txt,0.044607843,1993,
1696,Stevens,460,Polar Tankers v. City of Valdez.txt,0.046458333,2009,
1281,Stevens,45,Beard v. Banks.txt,0.047844828,2006,
1539,Stevens,303,Jefferson v City of Tarrant.txt,0.049295775,1997,
1295,Stevens,59,Board of Education v McCluskey.txt,0.05,1982,
1334,Stevens,98,California v Acevedo.txt,0.05,1991,
1602,Stevens,366,Meachum v Fano.txt,0.05,1976,
1693,Stevens,457,Piper Aircraft Co. v Reyno.txt,0.05,1981,
1784,Stevens,548,Stoneridge Investment Partners v. Scientific-Atlanta.txt,0.052008929,2008,
1611,Stevens,375,Michigan v. Fisher.txt,0.052380952,2009,
1738,Stevens,502,Rose v Lundy.txt,0.053891051,1982,
1867,Stevens,631,W. & S. Life Ins. Co. v State Bd. of Equalization.txt,0.054545455,1981,
1284,Stevens,48,Bell Atlantic v. Twombly.txt,0.054693611,2007,
1346,Stevens,110,Carnival Cruise Lines v Shute.txt,0.055594406,1991,
1350,Stevens,114,Central Bank of Denver v First Interstate Bank of Denver.txt,0.056122449,1994,
1681,Stevens,445,Pennsylvania Board of Probation & Parole v Scott.txt,0.0575,1998,
1358,Stevens,122,Circuit City Stores v Adams.txt,0.057635468,2001,
1669,Stevens,433,Pace v DiGuglielmo.txt,0.058934708,2005,
1349,Stevens,113,Celotex Corp. v Catrett.txt,0.058974359,1986,
1393,Stevens,157,Del. State College v Ricks.txt,0.061538462,1980,
1625,Stevens,389,Montana v Jackson.txt,0.065,1983,
1866,Stevens,630,Volvo Trucks North America v Reeder-Simco GMC.txt,0.066129032,2006,
1540,Stevens,304,Jett v Dallas Independent School District.txt,0.066666667,1989,
1369,Stevens,133,Colonial American Life Insurance Co. v Commissioner.txt,0.068333333,1989,
1850,Stevens,614,US v Thompson Center Arms Company.txt,0.069318182,1992,
1448,Stevens,212,Florida Power & Light Co. v Lorion.txt,0.06962963,1985,
1324,Stevens,88,Bush v Gore(2).txt,0.069852941,2000,
1318,Stevens,82,Bucolo v Adkins.txt,0.07,1976,
1671,Stevens,435,Parents Involved in Community Schools v. Seattle School District.txt,0.070689655,2007,
1559,Stevens,323,Lance v Dennis.txt,0.070918367,2006,
1378,Stevens,142,Copperweld Corp. v Independence Tube Corp..txt,0.071389646,1984,
1678,Stevens,442,Patton v Yount.txt,0.071641791,1984,
1360,Stevens,124,Citicorp Indus. Credit v Brock.txt,0.072222222,1987,
1889,Stevens,653,Wyoming v Houghton.txt,0.072916667,2009,
1556,Stevens,320,Lakeside v Oregon.txt,0.074013158,1978,
1796,Stevens,560,Thornton v US.txt,0.077067669,2004,
1809,Stevens,573,United Dominion Industries v US.txt,0.077272727,2001,
1731,Stevens,495,Rodriguez de Quijas v Shearson American Express Inc..txt,0.077419355,1989,
1402,Stevens,166,Denton v Hernandez.txt,0.077777778,1992,
1469,Stevens,233,Gebser v Lago Vista Independent School District.txt,0.078175896,1998,
1262,Stevens,26,Arteaga v United States Court of Appeals.txt,0.08,1998,
1474,Stevens,238,Glendora v Porzio.txt,0.08,1998,
1526,Stevens,290,In re Gaydos.txt,0.08,1996,
1529,Stevens,293,In re Vey.txt,0.08,1997,
1574,Stevens,338,Los Angeles Police Department v United Reporting Publishing Corporation.txt,0.080645161,1999,
1871,Stevens,635,Wards Cove Packing Co. v Atonio.txt,0.081740196,1989,
1255,Stevens,19,Andrus v Idaho.txt,0.082608696,1980,
1716,Stevens,480,Renico v. Lett.txt,0.083774834,2010,
1840,Stevens,604,US v Olano.txt,0.08442623,1993,
1337,Stevens,101,California v Grace Brethren Church.txt,0.084883721,1982,
1630,Stevens,394,Morales v TWA.txt,0.086425339,1992,
1720,Stevens,484,Rent-A-Center v. Jackson.txt,0.0884273,2010,
1332,Stevens,96,California ex rel. Cooper v Mitchell Bros' Santa Ana Theater.txt,0.088947368,1981,
1730,Stevens,494,Rockwell International v. U.S..txt,0.090277778,2007,
1247,Stevens,11,Allen v Wright.txt,0.091474654,1984,
